trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
789,False,"{'a': 0.4, 'e': 0.13127544979966435}",25,14,22.3248431969158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.4, 'e': 0.12951995746785866}",30,7,28.158395289019282,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.4, 'e': 0.12776137796242207}",25,14,16.57096756773212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.4, 'e': 0.12599970040614}",20,3,33.952030660456295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.4, 'e': 0.12423491386420989}",30,0,18.5159382468559,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
794,False,"{'a': 0.4, 'e': 0.12246700734383405}",20,14,8.960402297408688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.4, 'e': 0.12069596979380874}",25,12,4.36404765898573,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.4, 'e': 0.11892179010410973}",20,13,-10.058166848607232,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
797,False,"{'a': 0.4, 'e': 0.1171444571054741}",20,4,-11.494889904263292,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
798,False,"{'a': 0.4, 'e': 0.11536395956897834}",35,24,15.430855953542947,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.4, 'e': 0.1135802862056127}",20,14,11.964649890348655,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.4, 'e': 0.11179342566585174}",25,15,11.838684213874203,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.4, 'e': 0.11000336653922098}",35,20,17.07617763458153,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.4, 'e': 0.10821009735385975}",25,18,12.874745825241128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.4, 'e': 0.10641360657608005}",25,11,25.852360379898634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.4, 'e': 0.10461388260992148}",20,5,27.753874876950082,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.4, 'e': 0.10281091379670211}",25,17,15.074705303224073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.4, 'e': 0.10100468841456532}",30,21,18.591347024274633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.4, 'e': 0.0991951946780226}",20,9,-20.093725053790003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
808,False,"{'a': 0.4, 'e': 0.09738242073749208}",20,0,7.081670771505452,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
809,False,"{'a': 0.4, 'e': 0.09556635467883295}",35,19,27.977565656546194,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.4, 'e': 0.09374698452287572}",20,16,8.765897986342612,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.4, 'e': 0.09192429822494795}",25,16,-27.157854842427707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
812,False,"{'a': 0.4, 'e': 0.09009828367439598}",20,7,21.62921295573428,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.4, 'e': 0.088268928694102}",20,16,8.779109231787592,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.4, 'e': 0.08643622103999685}",20,9,7.155506751686042,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.4, 'e': 0.08460014840056833}",35,13,33.69345947638141,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.4, 'e': 0.08276069839636495}",20,5,5.020788432165528,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
817,False,"{'a': 0.4, 'e': 0.0809178585794951}",20,14,12.021994574978304,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.4, 'e': 0.07907161643312169}",20,0,33.592351016282294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
819,False,"{'a': 0.4, 'e': 0.07722195937095197}",25,12,13.680541829029783,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.4, 'e': 0.07536887473672271}",25,15,7.042229228919558,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.4, 'e': 0.07351234980368068}",20,5,4.880414040427299,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
822,False,"{'a': 0.4, 'e': 0.07165237177405807}",30,16,27.015907081570017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.4, 'e': 0.06978892777854331}",25,14,14.566016926160954,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.4, 'e': 0.06792200487574668}",20,11,17.42421433631606,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.4, 'e': 0.0660515900516611}",20,14,11.12153148905148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.4, 'e': 0.06417767021911783}",25,13,22.297963832641948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.4, 'e': 0.062300232217237}",20,7,21.553559951827868,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.4, 'e': 0.060419262810873064}",20,4,7.067804781363473,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
829,False,"{'a': 0.4, 'e': 0.05853474869005492}",25,15,17.539303302207237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.4, 'e': 0.05664667646942086}",25,16,15.887808934661969,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.4, 'e': 0.05475503268764809}",20,13,14.846277397833704,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.4, 'e': 0.05285980380687691}",20,13,10.384517962697846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.4, 'e': 0.05096097621212932}",20,4,27.09895688452129,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.4, 'e': 0.04905853621072226}",20,1,31.968234464866054,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.4, 'e': 0.04715247003167508}",25,14,9.130472351013566,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.4, 'e': 0.045242763825111505}",25,19,11.279097654891498,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.4, 'e': 0.04332940366165577}",20,6,25.077818836275025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.4, 'e': 0.041412375531823024}",25,12,20.752051487745984,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.4, 'e': 0.03949166534540387}",20,8,18.577318738824484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.4, 'e': 0.03756725893084294}",20,8,23.457983619446072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.4, 'e': 0.035639142034611576}",20,6,3.426281219876725,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
842,False,"{'a': 0.4, 'e': 0.03370730032057435}",20,16,7.444900108098771,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.4, 'e': 0.031771719369349485}",20,11,16.280722339150905,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.4, 'e': 0.029832384677663134}",25,18,11.52301158765889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.4, 'e': 0.027889281657697284}",20,9,20.480831098951285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.4, 'e': 0.025942395636431394}",25,14,21.441350367405747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.4, 'e': 0.023991711854977567}",25,17,15.886003150213641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.4, 'e': 0.022037215467909245}",25,0,42.34546054157686,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.4, 'e': 0.020078891542583327}",20,14,9.898582864921512,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.4, 'e': 0.018116725058455633}",20,12,13.932164053110078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.4, 'e': 0.016150700906389634}",20,14,11.051674838468895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.4, 'e': 0.014180803887958395}",20,16,8.259830715441446,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.4, 'e': 0.012207018714739596}",25,18,14.812808597318979,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.4, 'e': 0.010229330007603612}",20,10,19.174446465854462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.4, 'e': 0.008247722295994523}",25,17,14.494470407126764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,16,9.61556920488546,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,15,10.391566071828716,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,22.169089703137615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,10,18.77050432429628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,10,27.365393192417837,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,3,27.341480190610444,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,14,12.136846151380762,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,11,18.851513255405845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,10,18.308217991538513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,20,17.25068283657508,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
